respondent_id,age,gender,education,income_bracket,employment_status,zip_code,has_children,age_group
ID_0791,37,Female,HS Graduate,20k-40k,Employed,29876,False,35-44
ID_0792,32,Male,Bachelor's,80k-100k,Student,49359,False,25-34
ID_0793,46,Male,Bachelor's,100k+,Retired,63404,False,45-54
ID_0794,22,Male,HS Graduate,80k-100k,Employed,07917,False,18-24
ID_0795,56,Male,HS Graduate,40k-60k,Student,54383,True,55-64
ID_0796,57,Male,HS Graduate,40k-60k,Retired,38968,True,55-64
ID_0797,24,Female,Bachelor's,60k-80k,Retired,41990,True,18-24
ID_0798,25,Male,Some College,20k-40k,Student,58814,False,18-24
ID_0799,49,Female,Master's,80k-100k,Student,77057,False,45-54
ID_0800,53,Male,Bachelor's,40k-60k,Employed,10648,False,45-54
ID_0801,50,Male,Bachelor's,80k-100k,Retired,68710,False,45-54
ID_0802,71,Male,Less than HS,20k-40k,Retired,27783,False,65+
ID_0803,54,Male,Bachelor's,<20k,Employed,00698,True,45-54
ID_0804,49,Male,HS Graduate,60k-80k,Employed,38526,True,45-54
ID_0805,60,Female,HS Graduate,40k-60k,Student,96887,False,55-64
ID_0806,53,Female,Bachelor's,<20k,Employed,49290,False,45-54
ID_0807,51,Male,Bachelor's,40k-60k,Student,50678,False,45-54
ID_0808,66,Female,Some College,20k-40k,Retired,36664,False,65+
ID_0809,42,Male,Bachelor's,60k-80k,Employed,70762,False,35-44
ID_0810,61,Male,Some College,40k-60k,Employed,67213,True,55-64
ID_0811,49,Female,Master's,20k-40k,Employed,36427,True,45-54
ID_0812,19,Female,Less than HS,40k-60k,Employed,20064,False,18-24
ID_0813,26,Female,Less than HS,20k-40k,Employed,43356,True,25-34
ID_0814,55,Male,Bachelor's,60k-80k,Employed,69072,False,45-54
ID_0815,46,Other,Bachelor's,20k-40k,Retired,73756,True,45-54
ID_0816,55,Female,Bachelor's,80k-100k,Employed,79042,False,45-54
ID_0817,35,Female,Bachelor's,<20k,Unemployed,08655,True,25-34
ID_0818,39,Female,Master's,40k-60k,Employed,35147,True,35-44
ID_0819,52,Female,Bachelor's,60k-80k,Employed,19619,False,45-54
ID_0820,32,Female,Bachelor's,<20k,Student,81687,True,25-34
ID_0821,24,Female,Bachelor's,20k-40k,Unemployed,19332,True,18-24
ID_0822,30,Male,Master's,20k-40k,Employed,45239,False,25-34
ID_0823,59,Female,HS Graduate,<20k,Employed,02743,False,55-64
ID_0824,53,Male,Bachelor's,40k-60k,Retired,56931,True,45-54
ID_0825,33,Other,Bachelor's,60k-80k,Employed,95716,True,25-34
ID_0826,58,Female,HS Graduate,20k-40k,Employed,81328,False,55-64
ID_0827,38,Female,Some College,40k-60k,Employed,22256,False,35-44
ID_0828,45,Male,Less than HS,100k+,Student,27541,False,35-44
ID_0829,27,Female,HS Graduate,80k-100k,Student,96544,True,25-34
ID_0830,36,Male,Master's,<20k,Employed,83864,False,35-44
ID_0831,34,Female,HS Graduate,<20k,Employed,93677,True,25-34
ID_0832,18,Female,Bachelor's,40k-60k,Employed,98796,True,
ID_0833,30,Male,HS Graduate,20k-40k,Employed,78767,True,25-34
ID_0834,53,Male,Bachelor's,<20k,Employed,39302,True,45-54
ID_0835,64,Female,HS Graduate,20k-40k,Employed,84470,False,55-64
ID_0836,75,Male,Some College,<20k,Retired,26353,True,65+
ID_0837,59,Male,Master's,40k-60k,Student,66613,False,55-64
ID_0838,37,Male,Some College,40k-60k,Unemployed,76412,False,35-44
ID_0839,58,Male,Some College,<20k,Student,66761,True,55-64
ID_0840,57,Female,Some College,40k-60k,Employed,91068,False,55-64
ID_0841,69,Female,HS Graduate,40k-60k,Retired,92918,False,65+
ID_0842,23,Female,Some College,60k-80k,Retired,53139,False,18-24
ID_0843,40,Male,Less than HS,100k+,Employed,95669,True,35-44
ID_0844,59,Female,Some College,100k+,Employed,88125,True,55-64
ID_0845,41,Female,Bachelor's,40k-60k,Student,54016,True,35-44
ID_0846,69,Female,Bachelor's,80k-100k,Retired,80640,False,65+
ID_0847,66,Male,Bachelor's,<20k,Retired,62017,True,65+
ID_0848,22,Male,Less than HS,40k-60k,Unemployed,39610,False,18-24
ID_0849,49,Female,Master's,60k-80k,Employed,29605,True,45-54
ID_0850,63,Male,Some College,40k-60k,Employed,13007,False,55-64
ID_0851,34,Female,Doctorate,20k-40k,Employed,63078,False,25-34
ID_0852,28,Female,HS Graduate,<20k,Retired,65300,True,25-34
ID_0853,44,Male,Master's,20k-40k,Retired,66457,False,35-44
ID_0854,21,Female,Bachelor's,60k-80k,Employed,55781,False,18-24
ID_0855,40,Female,Less than HS,100k+,Employed,10716,False,35-44
ID_0856,40,Male,Doctorate,20k-40k,Employed,26509,False,35-44
ID_0857,66,Male,Less than HS,100k+,Employed,89354,False,65+
ID_0858,74,Male,Bachelor's,<20k,Retired,53955,False,65+
ID_0859,51,Male,Master's,100k+,Employed,04364,False,45-54
ID_0860,38,Male,HS Graduate,80k-100k,Employed,60568,True,35-44
ID_0861,39,Male,HS Graduate,<20k,Employed,16829,True,35-44
ID_0862,18,Male,Bachelor's,20k-40k,Employed,02886,True,
ID_0863,49,Female,Bachelor's,<20k,Employed,06352,True,45-54
ID_0864,79,Male,Master's,100k+,Retired,25110,False,65+
ID_0865,45,Male,Bachelor's,40k-60k,Employed,41288,False,35-44
ID_0866,35,Male,Some College,60k-80k,Unemployed,06858,False,25-34
ID_0867,24,Male,Bachelor's,20k-40k,Unemployed,21634,True,18-24
ID_0868,71,Female,Doctorate,100k+,Retired,39100,False,65+
ID_0869,55,Female,HS Graduate,20k-40k,Student,16629,False,45-54
ID_0870,23,Female,Less than HS,20k-40k,Retired,27408,False,18-24
ID_0871,31,Female,Some College,20k-40k,Retired,28143,True,25-34
ID_0872,47,Female,Master's,40k-60k,Employed,92312,True,45-54
ID_0873,72,Female,HS Graduate,<20k,Employed,80791,True,65+
ID_0874,75,Male,Master's,40k-60k,Retired,57248,False,65+
ID_0875,61,Female,Doctorate,<20k,Employed,74809,True,55-64
ID_0876,63,Female,Less than HS,40k-60k,Retired,88410,False,55-64
ID_0877,31,Other,Some College,40k-60k,Student,74700,True,25-34
ID_0878,61,Male,HS Graduate,20k-40k,Employed,12582,True,55-64
ID_0879,58,Female,Some College,20k-40k,Unemployed,09571,True,55-64
ID_0880,26,Male,Some College,60k-80k,Employed,98089,False,25-34
ID_0881,48,Female,Bachelor's,<20k,Retired,73525,False,45-54
ID_0882,19,Female,Bachelor's,20k-40k,Student,81349,False,18-24
ID_0883,35,Female,Doctorate,60k-80k,Student,13088,True,25-34
ID_0884,22,Female,HS Graduate,20k-40k,Employed,19735,True,18-24
ID_0885,43,Female,Some College,40k-60k,Employed,02673,False,35-44
ID_0886,40,Female,Bachelor's,20k-40k,Employed,99069,True,35-44
ID_0887,29,Female,Some College,20k-40k,Employed,01812,True,25-34
ID_0888,31,Male,Some College,80k-100k,Employed,18269,True,25-34
ID_0889,77,Male,Bachelor's,20k-40k,Retired,31124,True,65+
ID_0890,30,Male,Master's,20k-40k,Employed,19810,True,25-34
ID_0891,52,Male,Some College,60k-80k,Employed,24491,True,45-54
ID_0892,64,Other,Some College,20k-40k,Employed,47165,False,55-64
ID_0893,32,Male,Doctorate,80k-100k,Employed,29092,False,25-34
ID_0894,52,Female,Less than HS,100k+,Retired,67253,False,45-54
ID_0895,69,Male,Some College,40k-60k,Retired,84206,True,65+
ID_0896,36,Male,Bachelor's,<20k,Retired,44594,False,35-44
ID_0897,32,Male,Less than HS,40k-60k,Employed,30721,True,25-34
ID_0898,68,Male,Bachelor's,<20k,Retired,23684,False,65+
ID_0899,25,Male,Less than HS,20k-40k,Employed,49144,False,18-24
ID_0900,40,Female,Master's,80k-100k,Unemployed,34612,False,35-44
ID_0901,30,Female,Bachelor's,<20k,Employed,19593,False,25-34
ID_0902,40,Female,Less than HS,<20k,Unemployed,73000,True,35-44
ID_0903,48,Female,Less than HS,20k-40k,Student,31802,False,45-54
ID_0904,47,Female,Bachelor's,100k+,Employed,26354,False,45-54
ID_0905,59,Female,Some College,20k-40k,Employed,91099,False,55-64
ID_0906,19,Male,Bachelor's,20k-40k,Retired,05386,False,18-24
ID_0907,28,Male,HS Graduate,40k-60k,Employed,28473,True,25-34
ID_0908,42,Male,HS Graduate,40k-60k,Retired,79305,True,35-44
ID_0909,46,Male,HS Graduate,40k-60k,Student,98160,False,45-54
ID_0910,39,Female,HS Graduate,100k+,Employed,39976,True,35-44
ID_0911,79,Female,Some College,20k-40k,Retired,81256,True,65+
ID_0912,36,Female,Bachelor's,20k-40k,Retired,51455,False,35-44
ID_0913,26,Female,Bachelor's,<20k,Employed,41920,True,25-34
ID_0914,58,Male,Bachelor's,60k-80k,Employed,76560,False,55-64
ID_0915,55,Male,Some College,20k-40k,Unemployed,54775,False,45-54
ID_0916,46,Female,HS Graduate,80k-100k,Employed,31803,True,45-54
ID_0917,27,Male,HS Graduate,100k+,Retired,94071,False,25-34
ID_0918,39,Female,Some College,<20k,Employed,15264,True,35-44
ID_0919,41,Male,Bachelor's,100k+,Employed,84736,True,35-44
ID_0920,25,Female,Bachelor's,20k-40k,Employed,91313,True,18-24
ID_0921,64,Female,Some College,40k-60k,Employed,24679,False,55-64
ID_0922,23,Female,Bachelor's,80k-100k,Employed,16637,False,18-24
ID_0923,24,Female,HS Graduate,60k-80k,Unemployed,70891,False,18-24
ID_0924,37,Male,Master's,100k+,Student,46583,False,35-44
ID_0925,34,Male,Master's,60k-80k,Unemployed,22206,True,25-34
ID_0926,53,Male,HS Graduate,100k+,Employed,07159,False,45-54
ID_0927,25,Male,Some College,80k-100k,Employed,58843,False,18-24
ID_0928,77,Male,Bachelor's,20k-40k,Retired,47489,True,65+
ID_0929,30,Female,Some College,100k+,Employed,84525,False,25-34
ID_0930,41,Male,Master's,100k+,Employed,43399,False,35-44
ID_0931,63,Female,Bachelor's,40k-60k,Employed,30562,False,55-64
ID_0932,67,Female,Bachelor's,60k-80k,Retired,29240,True,65+
ID_0933,48,Female,Some College,80k-100k,Employed,47173,False,45-54
ID_0934,40,Female,Less than HS,80k-100k,Student,42490,True,35-44
ID_0935,78,Female,HS Graduate,<20k,Retired,69504,False,65+
ID_0936,34,Female,HS Graduate,60k-80k,Employed,41620,True,25-34
ID_0937,67,Female,HS Graduate,100k+,Student,10262,False,65+
ID_0938,63,Female,Doctorate,20k-40k,Employed,61751,True,55-64
ID_0939,41,Male,Some College,80k-100k,Employed,57077,False,35-44
ID_0940,60,Male,Master's,40k-60k,Unemployed,43684,True,55-64
ID_0941,27,Female,Bachelor's,20k-40k,Employed,01340,False,25-34
ID_0942,48,Male,Bachelor's,<20k,Employed,83661,False,45-54
ID_0943,62,Female,HS Graduate,80k-100k,Student,39602,False,55-64
ID_0944,78,Female,Some College,20k-40k,Retired,60473,True,65+
ID_0945,37,Male,HS Graduate,20k-40k,Unemployed,10460,True,35-44
ID_0946,33,Male,Doctorate,40k-60k,Employed,21290,True,25-34
ID_0947,31,Male,Master's,60k-80k,Employed,43905,False,25-34
ID_0948,20,Male,HS Graduate,20k-40k,Employed,76259,False,18-24
ID_0949,47,Male,HS Graduate,60k-80k,Employed,27681,False,45-54
ID_0950,35,Female,Some College,60k-80k,Student,48153,True,25-34
ID_0951,76,Male,HS Graduate,<20k,Retired,52162,True,65+
ID_0952,23,Female,Bachelor's,40k-60k,Employed,69075,False,18-24
ID_0953,37,Male,Bachelor's,60k-80k,Retired,76394,True,35-44
ID_0954,52,Female,Bachelor's,20k-40k,Employed,92005,True,45-54
ID_0955,36,Female,Bachelor's,80k-100k,Student,61687,True,35-44
ID_0956,43,Female,Some College,40k-60k,Employed,97557,True,35-44
ID_0957,52,Female,HS Graduate,<20k,Employed,02464,True,45-54
ID_0958,29,Female,Bachelor's,20k-40k,Employed,56436,False,25-34
ID_0959,25,Male,Master's,40k-60k,Retired,94263,True,18-24
ID_0960,74,Male,Less than HS,<20k,Retired,70431,False,65+
ID_0961,74,Male,Some College,<20k,Retired,09035,False,65+
ID_0962,54,Female,Less than HS,<20k,Employed,03902,False,45-54
ID_0963,66,Male,Bachelor's,40k-60k,Retired,48614,True,65+
ID_0964,27,Female,HS Graduate,20k-40k,Employed,31675,True,25-34
ID_0965,38,Male,Bachelor's,80k-100k,Student,63606,True,35-44
ID_0966,66,Male,Some College,40k-60k,Employed,01222,False,65+
ID_0967,58,Female,Bachelor's,80k-100k,Retired,82408,False,55-64
ID_0968,62,Female,Some College,60k-80k,Employed,11740,False,55-64
ID_0969,59,Other,HS Graduate,40k-60k,Employed,71506,True,55-64
ID_0970,46,Female,HS Graduate,60k-80k,Employed,95471,False,45-54
ID_0971,48,Male,HS Graduate,40k-60k,Unemployed,89017,False,45-54
ID_0972,57,Female,Bachelor's,20k-40k,Employed,64086,True,55-64
ID_0973,24,Male,Bachelor's,40k-60k,Employed,14978,True,18-24
ID_0974,51,Male,HS Graduate,80k-100k,Student,85841,False,45-54
ID_0975,51,Male,Some College,40k-60k,Student,41845,True,45-54
ID_0976,47,Female,Less than HS,20k-40k,Unemployed,29839,False,45-54
ID_0977,21,Male,Bachelor's,20k-40k,Retired,58920,True,18-24
ID_0978,58,Female,HS Graduate,40k-60k,Employed,91974,True,55-64
ID_0979,47,Male,Master's,60k-80k,Employed,15330,False,45-54
ID_0980,42,Male,Bachelor's,100k+,Student,79731,True,35-44
ID_0981,31,Male,Bachelor's,40k-60k,Employed,66488,False,25-34
ID_0982,41,Male,HS Graduate,<20k,Employed,85512,False,35-44
ID_0983,60,Other,Less than HS,<20k,Student,59770,False,55-64
ID_0984,48,Female,Bachelor's,20k-40k,Employed,74451,False,45-54
ID_0985,70,Male,Some College,<20k,Retired,23804,True,65+
ID_0986,79,Female,HS Graduate,80k-100k,Retired,33318,False,65+
ID_0987,56,Female,Bachelor's,80k-100k,Student,83420,False,55-64
ID_0988,45,Male,Some College,100k+,Employed,41352,False,35-44
ID_0989,42,Female,HS Graduate,60k-80k,Employed,36423,True,35-44
ID_0990,36,Female,Bachelor's,60k-80k,Employed,77328,True,35-44
ID_0991,21,Male,Master's,80k-100k,Employed,27319,False,18-24
ID_0992,51,Male,HS Graduate,100k+,Employed,89246,False,45-54
ID_0993,49,Male,Bachelor's,80k-100k,Employed,97510,True,45-54
ID_0994,42,Male,Bachelor's,80k-100k,Student,84735,False,35-44
ID_0995,72,Male,Doctorate,60k-80k,Retired,68100,True,65+
ID_0996,39,Female,HS Graduate,<20k,Retired,94245,False,35-44
ID_0997,70,Female,Doctorate,40k-60k,Retired,52208,False,65+
ID_0998,45,Male,HS Graduate,60k-80k,Retired,42601,False,35-44
ID_0999,72,Male,Some College,40k-60k,Retired,70777,False,65+
ID_1000,68,Female,Some College,80k-100k,Retired,11854,True,65+
ID_1001,70,Male,HS Graduate,80k-100k,Retired,21293,True,65+
ID_1002,35,Female,Bachelor's,40k-60k,Unemployed,89295,True,25-34
ID_1003,70,Other,Bachelor's,<20k,Retired,53783,False,65+
ID_1004,24,Female,HS Graduate,20k-40k,Student,48359,True,18-24
ID_1005,28,Female,HS Graduate,20k-40k,Unemployed,62096,True,25-34
ID_1006,59,Male,HS Graduate,20k-40k,Employed,75042,False,55-64
ID_1007,28,Male,Some College,60k-80k,Employed,15407,False,25-34
ID_1008,72,Female,Some College,<20k,Retired,47203,False,65+
ID_1009,26,Female,Some College,<20k,Employed,66747,False,25-34
ID_1010,52,Male,Less than HS,40k-60k,Student,51780,True,45-54
ID_1011,73,Male,Some College,80k-100k,Retired,71503,True,65+
ID_1012,54,Female,Bachelor's,<20k,Employed,51408,False,45-54
ID_1013,40,Male,HS Graduate,80k-100k,Student,02460,True,35-44
ID_1014,50,Male,HS Graduate,20k-40k,Employed,27204,True,45-54
ID_1015,18,Female,Some College,<20k,Employed,91822,False,
ID_1016,37,Male,Some College,40k-60k,Employed,78498,False,35-44
ID_1017,22,Male,Bachelor's,100k+,Employed,76940,True,18-24
ID_1018,46,Female,Master's,40k-60k,Employed,91658,True,45-54
ID_1019,43,Female,Bachelor's,60k-80k,Employed,99461,False,35-44
ID_1020,68,Male,Bachelor's,80k-100k,Retired,53884,True,65+
ID_1021,55,Male,Some College,80k-100k,Employed,83373,True,45-54
ID_1022,20,Female,HS Graduate,<20k,Employed,20129,False,18-24
ID_1023,38,Female,Some College,60k-80k,Employed,63030,True,35-44
ID_1024,76,Male,Master's,60k-80k,Retired,97277,True,65+
ID_1025,30,Male,Master's,60k-80k,Student,83721,False,25-34
ID_1026,48,Female,Some College,80k-100k,Retired,57757,False,45-54
ID_1027,34,Female,HS Graduate,40k-60k,Employed,60968,False,25-34
ID_1028,52,Female,HS Graduate,20k-40k,Unemployed,06828,False,45-54
ID_1029,40,Female,Less than HS,60k-80k,Employed,82162,False,35-44
ID_1030,20,Female,Bachelor's,40k-60k,Student,18793,False,18-24
ID_1031,70,Male,HS Graduate,80k-100k,Retired,98483,False,65+
ID_1032,72,Female,Some College,100k+,Retired,38841,False,65+
ID_1033,62,Female,Bachelor's,80k-100k,Employed,23075,True,55-64
ID_1034,19,Female,HS Graduate,100k+,Employed,91305,False,18-24
ID_1035,20,Male,Some College,20k-40k,Employed,61158,False,18-24
ID_1036,37,Female,HS Graduate,80k-100k,Retired,06748,False,35-44
ID_1037,65,Female,Some College,20k-40k,Employed,01195,True,55-64
ID_1038,70,Male,Less than HS,<20k,Retired,70777,False,65+
ID_1039,61,Female,Some College,60k-80k,Employed,85172,False,55-64
ID_1040,74,Female,Bachelor's,40k-60k,Retired,99720,True,65+
ID_1041,26,Female,Bachelor's,100k+,Unemployed,50447,False,25-34
ID_1042,65,Male,Some College,40k-60k,Employed,72684,False,55-64
ID_1043,21,Male,Bachelor's,100k+,Employed,03488,False,18-24
ID_1044,79,Female,HS Graduate,<20k,Retired,37172,False,65+
ID_1045,42,Female,Bachelor's,80k-100k,Employed,85056,False,35-44
ID_1046,69,Female,HS Graduate,80k-100k,Employed,43801,False,65+
ID_1047,67,Female,Some College,60k-80k,Retired,09078,False,65+
ID_1048,75,Male,HS Graduate,20k-40k,Retired,09509,False,65+
ID_1049,18,Female,HS Graduate,80k-100k,Employed,77675,True,
ID_1050,56,Female,Master's,100k+,Employed,09077,True,55-64
ID_1051,69,Female,HS Graduate,60k-80k,Retired,11262,True,65+
ID_1052,29,Female,HS Graduate,40k-60k,Student,14464,False,25-34
ID_1053,57,Female,Some College,20k-40k,Employed,27662,False,55-64
ID_1054,57,Female,HS Graduate,<20k,Employed,96892,False,55-64
ID_1055,77,Male,Master's,20k-40k,Retired,08459,False,65+
ID_1056,41,Male,Master's,100k+,Employed,89771,False,35-44
ID_1057,71,Male,HS Graduate,40k-60k,Retired,28085,False,65+
ID_1058,26,Female,Less than HS,80k-100k,Student,31814,True,25-34
ID_1059,63,Male,HS Graduate,40k-60k,Student,88217,False,55-64
ID_1060,37,Female,Some College,100k+,Retired,44681,False,35-44
ID_1061,22,Female,HS Graduate,20k-40k,Employed,57486,False,18-24
ID_1062,37,Female,Some College,<20k,Unemployed,38612,False,35-44
ID_1063,38,Male,Bachelor's,80k-100k,Student,36832,False,35-44
ID_1064,19,Female,Some College,60k-80k,Unemployed,19336,True,18-24
ID_1065,38,Female,HS Graduate,40k-60k,Retired,64497,True,35-44
ID_1066,59,Female,Some College,20k-40k,Student,25193,False,55-64
ID_1067,41,Female,Bachelor's,20k-40k,Employed,59533,True,35-44
ID_1068,26,Other,Some College,40k-60k,Retired,45387,True,25-34
ID_1069,56,Female,HS Graduate,60k-80k,Unemployed,54878,True,55-64
ID_1070,72,Female,Some College,40k-60k,Retired,56165,True,65+
ID_1071,47,Female,Some College,40k-60k,Student,09861,False,45-54
ID_1072,71,Female,HS Graduate,40k-60k,Employed,92086,False,65+
ID_1073,35,Female,Doctorate,100k+,Student,21176,False,25-34
ID_1074,75,Female,Bachelor's,60k-80k,Retired,82571,False,65+
ID_1075,61,Male,Bachelor's,60k-80k,Employed,81312,True,55-64
ID_1076,60,Female,Master's,80k-100k,Retired,03665,True,55-64
ID_1077,27,Male,Bachelor's,20k-40k,Student,85574,False,25-34
ID_1078,62,Female,Bachelor's,<20k,Unemployed,55688,False,55-64
ID_1079,58,Female,Some College,100k+,Employed,10557,True,55-64
ID_1080,65,Female,Some College,40k-60k,Employed,04675,False,55-64
ID_1081,79,Male,Less than HS,40k-60k,Retired,36254,True,65+
ID_1082,38,Female,HS Graduate,40k-60k,Employed,45584,True,35-44
ID_1083,39,Female,Some College,100k+,Employed,14624,True,35-44
ID_1084,34,Female,Bachelor's,60k-80k,Student,57808,False,25-34
ID_1085,22,Female,Some College,20k-40k,Retired,38236,False,18-24
ID_1086,23,Male,Bachelor's,40k-60k,Employed,07758,True,18-24
ID_1087,27,Female,Bachelor's,80k-100k,Employed,44250,False,25-34
ID_1088,60,Female,Less than HS,40k-60k,Student,11931,False,55-64
ID_1089,19,Male,HS Graduate,20k-40k,Employed,07735,False,18-24
ID_1090,24,Male,HS Graduate,100k+,Retired,35414,True,18-24
ID_1091,63,Female,HS Graduate,100k+,Student,59195,True,55-64
ID_1092,21,Male,Some College,100k+,Student,22806,True,18-24
ID_1093,54,Female,Bachelor's,<20k,Employed,36795,False,45-54
ID_1094,36,Male,HS Graduate,20k-40k,Employed,68086,False,35-44
ID_1095,70,Female,Bachelor's,40k-60k,Retired,55183,True,65+
ID_1096,45,Female,Master's,80k-100k,Employed,00706,False,35-44
ID_1097,37,Female,Some College,60k-80k,Student,61352,False,35-44
ID_1098,77,Female,Bachelor's,80k-100k,Employed,73453,False,65+
ID_1099,47,Female,HS Graduate,100k+,Employed,99849,False,45-54
ID_1100,59,Female,Bachelor's,80k-100k,Student,31021,False,55-64
ID_1101,55,Female,HS Graduate,20k-40k,Employed,10962,False,45-54
ID_1102,19,Female,Bachelor's,20k-40k,Employed,02679,True,18-24
ID_1103,20,Male,Some College,20k-40k,Student,28126,True,18-24
ID_1104,77,Female,Master's,20k-40k,Retired,08702,False,65+
ID_1105,64,Male,Some College,20k-40k,Employed,33456,False,55-64
ID_1106,59,Female,Less than HS,80k-100k,Employed,70631,False,55-64
ID_1107,66,Male,Some College,<20k,Retired,99716,False,65+
ID_1108,56,Male,Bachelor's,60k-80k,Employed,25586,False,55-64
ID_1109,42,Male,Bachelor's,80k-100k,Employed,88657,False,35-44
ID_1110,19,Male,Doctorate,<20k,Employed,74978,False,18-24
ID_1111,56,Male,Bachelor's,<20k,Employed,54755,True,55-64
ID_1112,32,Female,Some College,20k-40k,Employed,30372,False,25-34
ID_1113,20,Female,HS Graduate,20k-40k,Unemployed,16809,False,18-24
ID_1114,22,Male,Less than HS,40k-60k,Unemployed,40377,False,18-24
ID_1115,71,Male,Doctorate,60k-80k,Retired,88259,False,65+
ID_1116,57,Female,Master's,100k+,Employed,74610,False,55-64
ID_1117,53,Male,HS Graduate,20k-40k,Employed,47463,True,45-54
ID_1118,67,Female,Bachelor's,40k-60k,Retired,32880,True,65+
ID_1119,68,Male,Bachelor's,60k-80k,Unemployed,97132,False,65+
ID_1120,57,Female,Bachelor's,<20k,Retired,96383,False,55-64
ID_1121,72,Male,Bachelor's,20k-40k,Retired,69957,False,65+
ID_1122,55,Male,Less than HS,80k-100k,Employed,31658,False,45-54
ID_1123,54,Female,Master's,20k-40k,Student,04211,True,45-54
ID_1124,44,Male,Some College,80k-100k,Retired,06029,True,35-44
ID_1125,22,Other,Some College,20k-40k,Retired,04788,False,18-24
ID_1126,34,Female,Some College,<20k,Retired,98361,False,25-34
ID_1127,79,Female,Some College,40k-60k,Retired,94604,False,65+
ID_1128,55,Female,Bachelor's,80k-100k,Unemployed,10550,False,45-54
ID_1129,62,Male,Bachelor's,80k-100k,Employed,37279,False,55-64
ID_1130,58,Female,Some College,20k-40k,Unemployed,81482,False,55-64
ID_1131,73,Male,Bachelor's,100k+,Retired,10013,True,65+
ID_1132,29,Female,HS Graduate,40k-60k,Employed,22647,True,25-34
ID_1133,59,Female,Master's,<20k,Unemployed,54144,True,55-64
ID_1134,48,Male,Less than HS,<20k,Student,94668,True,45-54
ID_1135,50,Male,Some College,40k-60k,Unemployed,01089,True,45-54
ID_1136,60,Female,Less than HS,40k-60k,Employed,65387,False,55-64
ID_1137,46,Female,Some College,<20k,Employed,96480,True,45-54
ID_1138,55,Female,HS Graduate,100k+,Retired,96688,True,45-54
ID_1139,20,Female,Master's,100k+,Student,12037,False,18-24
ID_1140,55,Male,Less than HS,80k-100k,Employed,69357,True,45-54
ID_1141,58,Female,Some College,40k-60k,Employed,25554,True,55-64
ID_1142,71,Female,Bachelor's,60k-80k,Retired,45460,False,65+
ID_1143,57,Male,HS Graduate,20k-40k,Employed,49786,True,55-64
ID_1144,47,Male,Bachelor's,60k-80k,Employed,72892,True,45-54
ID_1145,64,Female,Master's,100k+,Employed,43613,True,55-64
ID_1146,39,Female,Bachelor's,60k-80k,Employed,04377,False,35-44
ID_1147,55,Male,HS Graduate,20k-40k,Employed,96729,False,45-54
ID_1148,49,Female,HS Graduate,20k-40k,Employed,46675,True,45-54
ID_1149,72,Female,HS Graduate,100k+,Retired,20778,False,65+
ID_1150,60,Other,HS Graduate,20k-40k,Employed,28873,True,55-64
ID_1151,78,Male,Less than HS,80k-100k,Employed,03722,False,65+
ID_1152,27,Female,Master's,40k-60k,Retired,39127,False,25-34
ID_1153,49,Male,Some College,40k-60k,Unemployed,11439,True,45-54
ID_1154,60,Female,HS Graduate,60k-80k,Employed,99362,False,55-64
ID_1155,21,Male,HS Graduate,<20k,Employed,76994,False,18-24
ID_1156,46,Female,Some College,40k-60k,Employed,93179,False,45-54
ID_1157,62,Male,HS Graduate,<20k,Unemployed,83311,False,55-64
ID_1158,25,Female,Master's,60k-80k,Employed,29311,False,18-24
ID_1159,37,Female,HS Graduate,<20k,Retired,96495,False,35-44
ID_1160,64,Male,Master's,<20k,Unemployed,70335,False,55-64
ID_1161,24,Male,Bachelor's,80k-100k,Retired,86280,False,18-24
ID_1162,18,Male,Doctorate,40k-60k,Employed,05221,False,
ID_1163,77,Female,Less than HS,20k-40k,Retired,09543,False,65+
ID_1164,42,Male,Less than HS,40k-60k,Student,83586,False,35-44
ID_1165,43,Male,Some College,40k-60k,Employed,97955,False,35-44
ID_1166,26,Male,Master's,40k-60k,Employed,86042,True,25-34
ID_1167,40,Female,Bachelor's,100k+,Employed,78954,True,35-44
ID_1168,57,Male,Bachelor's,60k-80k,Employed,69040,False,55-64
ID_1169,19,Male,Less than HS,20k-40k,Student,87591,False,18-24
ID_1170,43,Female,Some College,40k-60k,Student,67270,False,35-44
ID_1171,31,Female,HS Graduate,<20k,Employed,78405,False,25-34
ID_1172,79,Female,Some College,20k-40k,Retired,06103,False,65+
ID_1173,61,Male,HS Graduate,100k+,Retired,41084,True,55-64
ID_1174,48,Male,HS Graduate,40k-60k,Employed,03926,True,45-54
ID_1175,43,Female,Bachelor's,80k-100k,Employed,36035,False,35-44
ID_1176,72,Female,Master's,20k-40k,Retired,48622,False,65+
ID_1177,66,Female,Bachelor's,20k-40k,Retired,84378,False,65+
ID_1178,36,Male,Bachelor's,20k-40k,Student,98805,False,35-44
ID_1179,55,Female,Doctorate,20k-40k,Employed,27598,False,45-54
ID_1180,70,Female,HS Graduate,60k-80k,Employed,61218,False,65+
ID_1181,22,Female,Less than HS,40k-60k,Employed,21131,False,18-24
ID_1182,74,Female,Bachelor's,40k-60k,Retired,87296,True,65+
ID_1183,23,Male,Some College,60k-80k,Student,89735,True,18-24
ID_1184,52,Female,Some College,60k-80k,Employed,57909,False,45-54
ID_1185,33,Female,HS Graduate,80k-100k,Employed,23697,True,25-34
ID_1186,48,Female,Some College,40k-60k,Employed,45244,False,45-54
ID_1187,35,Female,Some College,80k-100k,Employed,74496,True,25-34
